func_id,npc,speaker,caller_guess,offset_key,segment,total_segments,has_var,text
0x009A,,Erethian,,0x114d,0,1,False,你想知道也許 Arcadion 能夠釐清這個問題，彷彿讀懂了你的心思般， Erethian 說：「小心那隻惡魔。他的目標與你或我不同。如果他主動提出要幫忙，那是為了幫他自己。這點你可以肯定。」
0x009A,,Erethian,,0x1246,0,1,False,「這是你的選擇。顯然你需要讓這把劍發揮作用，但如果這惡魔是你唯一的依靠，我同情你。因為就像 Arcadion 會被綁定在劍裡一樣肯定，你也會被綁定去持有它。我不能再多說什麼了。」
0x009A,,Erethian,,0x133e_0x137e,0,1,True,法師對你微微一笑，「看來你的記憶力衰退了，<PLAYER_NAME>。正如我所說，我的名字是 Erethian 。」
0x009A,,Erethian,,0x13b3,0,1,False,「我是真理原則的追隨者。但與 Lyceaum 的那些人不同，我寧願主動去尋求知識，而不是等它自己找上門。
0x009A,,Erethian,,0x143e,0,1,False,正是這種好奇心把我帶到了這座島嶼， Mondain 和 Minax 的子嗣 Exodus 曾經試圖從這裡統治世界。
0x009A,,Erethian,,0x14ba,0,1,False,這裡的書籍和卷軸教會了我許多關於不列顛尼亞的歷史與其他……有趣的主題。」
0x009A,,Erethian,,0x1527,0,1,False,他混濁的雙眼閃爍著智慧。但你忍不住好奇，書籍和卷軸對一個受失明之苦的人能有什麼用。
0x009A,,Erethian,,0x15b1,0,1,False,「如果你有興趣，請隨意查閱。這裡可不是圖書館。」彷彿對自己友善的舉動感到後悔，他補充道：「不過，我相信你會非常小心對待那些古老的書籍。」他停頓下來，似乎還想再說些什麼。
0x009A,,Erethian,,0x16ae,0,1,False,「你真是個煩人的小孩。別管我！」他無視你的存在。
0x009A,,Erethian,,0x16f8,0,1,False,Erethian 皺著眉頭，「那可是個強大的巫師。有點扭曲，但誰知道當人類的心智屈服於他所掌握的力量時會發生什麼事。
0x009A,,Erethian,,0x1795,0,1,False,甚至有傳言說光是他的頭骨就有摧毀敵人的力量……他一定在上面鎖定了一個魔法矩陣，我得好好研究一下。」他點點頭，似乎在心裡記下了一筆，然後帶著一絲渴望的神情繼續說道，
0x009A,,Erethian,,0x1889,0,1,False,「我本來會很想研究那顆迷人的不朽寶石，但可惜啊，我出生的時代太晚了。」
0x009A,,Erethian,,0x1907,0,1,False,巫師臉上露出一抹帶著感傷的甜美微笑，「她曾經是個相當清秀的少女，有著一顆永遠在探索的心。」他的表情暗了下來，「但是後來 Mondain 把她所有良知都給奪走了。
0x009A,,Erethian,,0x19e6,0,1,False,隨著時間過去，她自己成為了一股勢力。我認為她並未能完全匹敵她的前導師 Mondain ，但無論如何，她仍是一股不容小覷的力量。
0x009A,,Erethian,,0x1a92,0,1,False,而你做到了，用那把快劍 Enilno 。這項壯舉很可能在下一個紀元裡都會被傳唱。」他低聲補充道：「即使 Iolo 是唯一一個在唱的人。」
0x009A,,Iolo,,0x1b43,0,1,False,Iolo 帶著憤慨的神情說道：「請原諒，先生。但我必須讓你知道，關於聖者的民謠仍然為不列顛尼亞所有最高級的酒館增添光彩。」
0x009A,,Erethian,,0x1bf1,0,1,False,「那真是種可疑的榮耀啊。」法師的嘴角泛起一絲微妙的微笑。
0x009A,,Iolo,,0x1c46,0,1,False,當老法師舉起雙手做出和平的手勢時， Iolo 嘴邊憤怒的反駁便嚥了回去。
0x009A,,Erethian,,0x1ca7,0,1,False,「拜託，請原諒我的冒犯。你應該知道，我幾乎是親眼見證了聖者在逆境中展現的勇氣。
0x009A,,Erethian,,0x1d1d,0,1,False,我對這位黑暗時代的終結者及啟蒙時代的先驅，只有最高的敬意。
0x009A,,Erethian,,0x1d83,0,1,False,「那傢伙最近成了我的狂熱所在。」他幾乎興奮得發光。「的確，這正是把我帶到這裡的原因。當我在 Lyceaum 的時候，我偶然在手稿中看到一段描述烈火島的文字。
0x009A,,Erethian,,0x1e5c,0,1,False,在進一步的研究後，我發現這個被稱為 Exodus 的實體並未真正被摧毀。牠的兩個部分與世界之間的介面只是被切斷了而已。」
0x009A,,Erethian,,0x1f15,0,1,False,「其中一個部分，我們稱之為牠的 Psyche (心靈)，被居住在我們下方、世界另一端領域的石像鬼帶走了。他們有著極其迷人的文化，但我離題了……」你開始納悶這個老人究竟已經與世隔絕多久了。
0x009A,,Erethian,,0x2019,0,1,False,他繼續說道：「另一個部分，我放在這裡。我稱它為黑暗核心，因為沒有了 Psyche ，它幾乎了無生氣。」他的臉龐看起來變年輕了，你感覺自己彷彿在和一個描述著新玩具……或者可能是新寵物的孩子說話。
0x009A,,Erethian,,0x212a,0,1,False,「我相信正是從核心中移除了 Psyche ，才導致這座島沉沒在海浪之下。」
0x009A,,Erethian,,0x21a8,0,1,False,他面無表情，「你摧毀的那台機器是 Exodus 與世界溝通及控制世界的手段。
0x009A,,Erethian,,0x220b,0,1,False,當它被摧毀時，牠的 Psyche 再也無法保持對黑暗核心的控制。
0x009A,,Erethian,,0x225c,0,1,False,我經常在想，如果建立了另一個介面， Psyche 會不會回歸，或者是可能會重生……」
0x009A,,Erethian,,0x22cb,0,1,False,當他的閒散推論開始朝向可能危險的結論發展時，他清晰地閉上了嘴。
0x009A,,Erethian,,0x2329,0,1,False,「有趣的生物，你可能會叫牠們炎魔，但牠們並不是歷史上所描繪的野獸。
0x009A,,Erethian,,0x238d,0,1,False,那些體型較大、有翅膀的種類天生充滿智慧且具有魔力，而體型較小、無翅的種類似乎是該物種的勞動力。」
0x009A,,Erethian,,0x241e,0,1,False,他將頭轉向你，眼神中帶著困惑的表情。「我有一種最古怪的感覺，彷彿你已經聽過這一切了……」 Erethian 陷入了沉默。
0x009A,,Erethian,,0x24bf,0,1,False,「最終，我會將我的研究轉向那個存在。石像鬼將它安置在一座雕像內，放在他們致力於『勤勉』原則的神殿中。
0x009A,,Erethian,,0x2556,0,1,False,「是的，在這裡。它就是放置在那邊基座上的圓柱體。」他朝著黑暗核心的方向指了指。
0x009A,,Erethian,,0x25cc,0,1,False,「我發現它簡直是個充滿實用事實的寶庫。它唯一的目的似乎就是儲存資訊。
0x009A,,Erethian,,0x2633,0,1,False,大部分資訊都很瑣碎，像是詳細描述了億萬年前某一天天空的顏色，
0x009A,,Erethian,,0x268e,0,1,False,而其他部分則提供了操控這個世界的指示。
0x009A,,Erethian,,0x26c8,0,1,False,在裡面我甚至找到了升起並維持我們所站立的這座島嶼的知識。它真是一件非凡的神器。」
0x009A,,Erethian,,0x2741,0,1,False,他思考了片刻，然後緊張地看向你的方向。「拜託，在它附近千萬要小心。神器似乎有一種……該怎麼說呢，在你周圍就會消失的傾向。」
0x009A,,Erethian,,0x27f9,0,1,False,「啊，這是個好問題。自從黑暗時代結束後，我就再也沒聽過它的下落。但願我知道它在哪裡。
0x009A,,Erethian,,0x2878,0,1,False,據說它是一件強大的魔法物品。你覺得呢？」他在問這個問題時，將頭偏向了一側。
0x009A,,Erethian,,0x28e8,0,1,False,「是的，失去這樣一件古物真是個遺憾。也許隨著時間流逝它會出現。這些東西總是有辦法在最奇怪的時候浮現。」
0x009A,,Erethian,,0x2982,0,1,False,「沒有嗎？它似乎為你發揮了足夠的效用來除掉女巫 Minax 。不過話說回來，我想只有蹩腳的吟遊詩人才會怪罪自己的樂器。」他調皮地朝你的方向眨了眨眼。
0x009A,,Erethian,,0x2a53,0,1,False,那雙如兩顆彈珠般的乳白眼珠閃閃發光地看著你，「啊，是的。但你對那個小玩意兒可太清楚了。
0x009A,,Erethian,,0x2ad5,0,1,False,畢竟，就是你把它打成了碎片，在 Lord Blackthorn 攝政期間給你惹了那麼多麻煩。
0x009A,,Erethian,,0x2b3e,0,1,False,如此強大的力量，即使處於粉碎狀態，它的魔法仍然流動著。失去這樣一件神器真令人悲傷。」彷彿突然想起他是在和誰說話，他改口道：「總比讓 Mondain 到處亂搞要好得多，我想。」
0x009A,,Erethian,,0x2c32,0,1,False,「看起來有人，」他戲劇性地停頓了一下，「讓那東西掉進了火山……」他苦澀的笑容與他漫不經心的語氣自相矛盾。
0x009A,,Erethian,,0x2ccf,0,1,False,「啊，原來你見過那個老愛吹牛的傢伙了。老實說，我覺得我最好能擺脫那隻累人的野獸，但他有時候還是挺有用的。要不是他老愛抱怨，或許我和他能相處得更好。」
0x009A,,Erethian,,0x2dbc,0,1,False,「這是他最喜歡的消遣。他乞求、懇求、甚至威脅我，要我把他從那面愚蠢的鏡子裡放出來。相信我，如果我能做到，我早就做了。」 Erethian 滿佈皺紋的臉上露出懊惱的神情。
0x009A,,Erethian,,0x2ea5,0,1,False,「他想要這個特別的小玩意。我曾經擁有他尋找的這顆寶石，而且我認為一旦他得到它，他也不會高興到哪去。我試著告訴過他，這只會把他囚禁在一個更具機動性的監獄裡，但可惜，他的腦袋是石頭做的。」
0x009A,,Erethian,,0x2fc1,0,1,False,「確實如此。 Arcadion 試圖統治不列顛尼亞，並相信這顆寶石能讓他在此施展他的力量。事實上，以太寶石的作用恰恰相反，擁有這顆寶石的人將能夠使用他的力量。」
0x009A,,Erethian,,0x30ab,0,1,False,「這顆寶石被一條脾氣暴躁的龍從我這裡偷走了。她硬闖進這座城堡，伏擊了保護原則神殿的魔像，然後在前往勇氣考驗的路上毀掉了一扇完好的密門。我倒真想看看她是如何擠過她弄出來的那個洞，那個洞對她那種體型的生物來說根本不夠大。」法師乳白的眼珠閃爍著壓抑不住的笑意。
0x009A,,Erethian,,0x324a,0,1,False,「嗯……是的。這對人形魔法構造體曾經守護著原則神殿，但可惜的是，當龍襲擊城堡時，其中一個被落石擊中了。另一個撿起了他的，呃……兄弟，可以這麼說，並帶著他穿過傳送門前往了愛之考驗。」
0x009A,,Erethian,,0x3366,0,1,False,「神殿就在大廳後方的門外。在那裡你可以找到三尊雕像，每一尊都獻給不列顛王在啟蒙時代初期所設立的某項原則。」他神祕兮兮地補充道：「是有點古板，不過當衣架倒是挺不錯的。」
0x009A,,Erethian,,0x3460,0,1,False,「我還沒機會去檢查那個奇特的地方，不過，歡迎你在閒暇時去仔細看看。」他像個爺爺給孩子禮物般微笑著。
0x009A,,Erethian,,0x350b_0x358d,0,1,True,「我相信這是由不列顛王發起的，為了考驗……」他朝著你的方向比劃了一下，「一位具備美德的<GENDER_FLAG>戰鬥能力和勇氣。不過，城堡後方的那些雕像可以告訴你更多關於考驗的事。」 Erethian 神秘地咧嘴笑了。
0x009A,,Erethian,,0x3619,0,1,False,「所以……你已經讓 Arcadion 成為你的僕人了。能擺脫他無休止的抱怨真是太好了。希望你覺得他跟我一樣覺得有用。」你不確定，但他的話可能被解讀為一種詛咒。
0x009A,,Hook,,0x36f3,0,1,False,寶石發出更亮的光芒，「終於不用再看到你了真好，老頭。也許在來生，我會是你的主人，而你是奴隸。」惡魔發出一聲令人毛骨悚然的輕笑。
0x009A,,Erethian,,0x37b1,0,1,False,聽到惡魔的聲音， Erethian 看起來有些動搖，但很快恢復了平靜。「我不這麼認為，惡魔。我根本不確定你是否有辦法從那個小寶石裡逃出來。」這位年邁法師的表情難以捉摸。
0x009A,,Erethian,,0x389b,0,1,False,「看來你沒有聽從我的警告。唉，我將永遠為你感到惋惜。那麼，暗影之刃的主人與奴隸，你想從我這裡得到什麼？」
0x009A,,Erethian,,0x3938,0,1,False,「再見，祝你好運……你會需要它的。」老法師低聲竊笑著，彷彿在享受著一個私人的笑話，而且很可能是拿你開玩笑。
0x009A,,Erethian,,0x39d9,0,1,False,「再見，祝你好運……」 Erethian 的聲音聽起來真的充滿同情。
0x009B,,Ferryman,,0x0,0,1,False,船上戴著兜帽的人完全無視了你。
0x009B,,Ferryman,,0x36,0,1,False,站在你面前的是一個高大、骨瘦如柴的身影，身處一艘幽靈船中。他向你伸出手，用陰森的聲音說：「我是 Skara Brae 的擺渡人……你必須支付兩枚硬幣……才能渡過迷霧海峽。」
0x009B,,Ferryman,,0x121,0,1,False,Skara Brae 的擺渡人站在他幽靈般的船上，向任何願意支付代價的人伸出手。
0x009B,,Ferryman,,0x184,0,1,False,Skara Brae 的擺渡人站在他幽靈般的船上，將撐篙橫在胸前。他注意到了你的靠近。「要回到大陸……你不需要付費。」
0x009B,,Ferryman,,0x227,0,1,False,他似乎有點不滿。「我告訴過你我會在這裡……直到永恆的盡頭。」
0x009B,,Ferryman,,0x2c0,0,1,False,「我是……擺渡人。」他的聲音像船的搖晃聲一樣嘎吱作響。
0x009B,,Ferryman,,0x312,0,1,False,擺渡人一開始沒有回應，困惑地搖了搖頭。「我是……擺渡人。」
0x009B,,Ferryman,,0x36a,0,1,False,「是的，如果你付錢給我……我可以帶你渡過迷霧海峽。」
0x009B,,Ferryman,,0x3b9,0,1,False,他轉向一側，揮動著他骨瘦如柴的手，在船停泊的水面上劃過。「這……就是迷霧海峽。」
0x009B,,Ferryman,,0x432,0,1,False,他完全轉過身，指著西邊的水面。「那裡……」
0x009B,,Shamino,,0x472_0x47f,0,1,True,「呃……<PLAYER_NAME>，你確定我們需要去那邊嗎？」
0x009B,,Spark,,0x4ab,0,1,False,「怎麼了， Shamino ？你『害怕』了嗎？」
0x009B,,Shamino,,0x4e3,0,1,False,「當然沒有！我只是……好吧，我……噢，算了！我們走吧！」
0x009B,,Iolo,,0x539,0,2,False,Iolo 瞇起眼睛，臉上帶著一種居高臨下的神情。
0x009B,,Iolo,,0x539,1,2,False,「我想你應該一點都不怕吧？」他對 Spark 說。
0x009B,,Spark,,0x5b8,0,1,False,「不，先生。我不怕骷髏，」他說。然而，當他看著擺渡人時，卻嚥了一口口水。
0x009B,,Ferryman,,0x626,0,1,False,這憔悴的身影環顧四周，彷彿感到困惑。「這裡……就是 Skara Brae 。」
0x009B,,Ferryman,,0x684,0,1,False,「你願意支付我的代價……以獲得前往 Skara Brae 的通行權嗎？」
0x009B,,Ferryman,,0x6d9,0,1,False,你將硬幣放在這幽靈的手掌中，他骨瘦如柴的手指將它們握住。「上船吧……如果你想去……死者之島的話。」
0x009B,,Ferryman,,0x76d,0,1,False,「沒有適當的報酬……我不會渡河。」
0x009B,,Ferryman,,0x7a1,0,1,False,「那好吧。」他似乎有點失望。
0x009B,,Ferryman,,0x7cc,0,1,False,「你希望……返回大陸嗎？」
0x009B,,Ferryman,,0x7f4,0,1,False,「我不能載運靈魂前往大陸。」他將撐篙擋在身前，阻擋了你上船的路。
0x009B,,Ferryman,,0x855,0,1,False,擺渡人在兜帽下似乎笑了笑，示意你再次登上他那幽靈般的船。
0x009B,,Ferryman,,0x8aa,0,1,False,你覺得你看到在他兜帽深處，眼睛本該在的位置有蒼白的火焰閃爍。當他嘆息時，火焰消退了，「無妨……」
0x009B,,Ferryman,,0x93b,0,1,False,就在那一瞬間，你覺得你看到擺渡人骷髏般的臉龐上閃過一絲短暫的希望神情，然後就消失了。「我必須履行我的職責……直到永恆的盡頭。」
0x009B,,Ferryman,,0x9f9,0,1,False,「不要用解脫的希望……來嘲弄我。我必須履行我的職責……直到永恆的盡頭。」
0x009B,,Ferryman,,0xa66,0,1,False,擺渡人沒有回應你的告別，低下了頭，將撐篙橫在胸前。
0x018A,,Palace Guard,,0x15,0,1,False,你看到一個看起來很強壯的守衛，他非常重視自己的工作。*（你覺得你應該跟他說什麼？）
0x018A,,Palace Guard,,0x8f,0,1,False,「我是一名守衛。」
0x018A,,Palace Guard,,0xab,0,1,False,這個人看你的眼神，好像你根本就是個白癡。「我是守衛，蠢貨！你應該滾去做正事了。」
0x018A,,Palace Guard,,0x124,0,1,False,「再見！」
0x01DF,,,,0x0,0,1,False,這生物無視了你。
0x01DF,,,,0x1a,0,1,False,這種類似猿猴的生物小心翼翼地靠近你。幾分鐘後，牠說：「向你致意，人類。」
0x01DF,,,,0x87,0,1,False,這隻森靈小心翼翼地靠近你。幾分鐘後，牠說：「向你致意，人類。」
0x01DF,,,,0xe5,0,1,False,「你有更多的蜂蜜嗎？」這隻森靈滿懷希望地問。
0x01DF,,,,0x128,0,1,False,「你沒有蜂蜜，」這隻森靈說道，顯然很失望。
0x01DF,,,,0x168,0,1,False,這隻森靈顯然很失望地說：「那太糟糕了。你有什麼願望？」
0x01DF,,,,0x1cf,0,1,False,「我的名字是 Terandan 。」
0x01DF,,,,0x1f6,0,1,False,「我的名字是 Sendala 。」
0x01DF,,,,0x21c,0,1,False,「我的名字是 Tvellum 。」
0x01DF,,,,0x23e,0,1,False,「我的名字是 Simrek 。」
0x01DF,,,,0x25f,0,1,False,「我沒有職業。我負責採集食物。」
0x01DF,,,,0x297,0,1,False,「水果、牛奶、起司是森靈吃的。
0x01DF,,,,0x2da,0,1,False,「森靈喜歡起司和牛奶，但它們很難找到。只有從人類那裡才能找到這些食物。」
0x01DF,,,,0x347_0x372,0,1,True,「在森林裡很容易找到水果，」<VAR> 說道。「它們是森靈最常作為食物的東西。」
0x01DF,,,,0x3b0,0,1,False,「向你道別。」
0x01F7,,Carrocio,,0x0,0,1,False,"""現在正是時候！無論老少，都應該掏出錢包，將財富奉獻出來。\* 閣下是否願意捐獻一枚金幣？"""
0x01F8,,Dracothraxus,,0x0,0,1,False,「很高興見到你，追尋者。我是 Dracothraxus 。你的考驗，恐怕也是你的敗北就在你面前。因為你該知道，我是被勇氣守護者賦予了不朽之身的。要摧毀我，必須要有一件極其強大的神器……而這種神器根本不存在。」這頭巨龍用爪子刨著泥土，期待著你們即將展開的戰鬥。
0x01F8,,Dracothraxus,,0x168,0,1,False,Dracothraxus 厭惡地嗅了嗅空氣，「我感覺到我的末日就在附近。也許我終於能得到解脫了。祝你好運，凡人。保護好你自己吧！」說罷，巨龍向你撲來。
0x01F8,,Dracothraxus,,0x168,0,1,False,Dracothraxus 厭惡地嗅了嗅空氣，「我感覺到我的末日就在附近。也許我終於能得到解脫了。祝你好運，凡人。保護好你自己吧！」說罷，巨龍向你撲來。
0x01F8,,Dracothraxus,,0x230,0,1,False,「你回來測試你的能耐了，小傢伙。你的勇氣為你帶來了榮譽，不過，我想你將帶著你的榮譽一起進墳墓。」
0x01F8,,Dracothraxus,,0x2c2,0,1,False,巨龍發出一聲灼熱的嘆息，「終於解脫了。我現在要去尋求我的獎賞，因為這不僅是對你的勇氣的考驗，也是對我的。你的獎賞就在北方的門後。進入藍色的傳送門，勇氣護身符就是你的了。」
0x01F8,,Dracothraxus,,0x3c3,0,1,False,「做得好，小小的人類。你強大且充滿勇氣。別以為你摧毀了我，你只是擊敗了我而已。為了這項驚人的壯舉，我想你配得上一份獎賞。我有一顆真正華麗的寶石可以給你，只要你的勇氣能再持續一會兒。」 Dracothraxus 張大嘴巴。在裡面，你可以看到滿口如針般尖銳的牙齒。同時，在靠近喉嚨深處，你看到一顆小巧但璀璨的藍色寶石。你要伸手進去拿嗎？」
0x01F8,,Dracothraxus,,0x59d,0,1,False,當你將手伸進巨龍那如熔爐般的血盆大口時，你忍不住懷疑，為了一顆小寶石冒這個險是否值得。
0x01F8,,Dracothraxus,,0x61f,0,1,False,儘管如此，你還是堅持下來，並取回了這顆可愛的小寶石。
0x01F8,,Dracothraxus,,0x66e,0,1,False,就在你即將從死神之顎拔下這顆寶石時，巨龍輕輕地將它放在了她的巢穴中。 Dracothraxus 閉上嘴巴，對你眨了眨眼。「這只是對你勇氣的測試，小傢伙。」
0x01F8,,Dracothraxus,,0x73a,0,1,False,「真可惜，你的勇氣僅止於戰鬥中的英勇，卻不足以信任一位值得尊敬的對手。不過，你還是贏得了你的獎賞，拿去吧。」巨龍用舌頭將寶石往前推，並將它從嘴裡吐了出來。然後她輕輕地將它放在巢穴中。
0x01F8,,Dracothraxus,,0x84c,0,1,False,「我現在要去休息了，但我會回來的。在你找到一勞永逸擊敗我的方法之前，那扇門是不會打開的。別了，微小的凡人。
0x01FA,,Batlin,,0x0,0,2,False,"巴特林以冰冷的無奈看著 Hook 死亡。當他轉向你時，時間似乎變慢了。""這場戰鬥還沒結束，聖者。你以為自己是不死的嗎？守護者遠比你想像的更強大。回到你那珍貴的地球去休息吧。"
0x01FA,,Batlin,,0x0,1,2,False,"然後他會在你的夢中現身，讓你夢見無數次死於巨蛇腹中的景象。"""
0x01FA,,Batlin,,0x14e,0,1,False,"""至於我，我要走了！你永遠找不到我的！再見了，聖者！"""
0x0269,,Time Lord,,0x0,0,1,False,「恭喜你，聖者，摧毀了球體。我從我的天球監獄中解脫了。我感謝你。但我很遺憾地通知你，守護者設計了那個球體，它的毀滅永久地癱瘓了月之門，以及你的月之寶珠。你無法再透過紅色的月之門回到你的家鄉了。
0x0269,,Time Lord,,0x123,0,1,False,「在你完成任務後，離開不列顛尼亞唯一的希望，就是使用守護者自己進入這片土地的載具——黑門。
0x0269,,Time Lord,,0x1ab,0,1,False,「守護者的追隨者們正在用黑石建造黑門，並將利用魔法和自然元素來啟動它。守護者計畫在即將到來的天體對齊期間進入不列顛尼亞，那已經迫在眉睫了。那是唯一一次元素運作良好，使黑門變得可穿透且活躍的時候。你需要一個有能力破壞黑石的裝置。如果你還沒有遇到這樣的裝置，你可以在 Cove 的法師 Rudyom 的工作坊裡找到能幫你的東西。
0x0269,,Time Lord,,0x376,0,1,False,「在你找到黑門之前，還有一個產生器必須被摧毀。這是用來將守護者的聲音傳達給他的追隨者，並魅惑他們服從他意願的裝置。去 Serpent's Hold 附近的區域尋找包含這個產生器的地牢。它最可能的形狀是一個立方體。它很可能就在 Serpent's Hold 東邊的友誼會島嶼上。
0x0269,,Time Lord,,0x4d5,0,1,False,「當你完成這項任務時，將你的精力集中在海盜巢穴 (Buccaneer's Den)上。你或許會在那裡找到黑門位置的線索。
0x0269,,Time Lord,,0x566,0,1,False,「如果你想再次跟我說話，只需使用沙漏。再見。」
0x0269,,Time Lord,,0x5ad,0,1,False,「聖者！天體對齊即將到來！時間不多了！必須阻止守護者穿過黑門！」
0x0269,,Time Lord,,0x60e,0,1,False,「立方體將幫助你找到黑門的位置。只要你擁有它，那些受守護者影響的人將會更願意對你說實話。」
0x0269,,Time Lord,,0x696,0,1,False,「去海盜巢穴 (Buccaneer's Den)。尋找那個叫『Hook』的人。跟那些所謂的友誼會談談。你在那裡要查明他的下落應該不難。我相信你最終一定能找到黑門的位置！祝你好運！」
0x0269,,Time Lord,,0x78f,0,2,False,你看到一個似曾相識但令人生畏的身影被關在某種圓柱形的牢房中。他專注地看著你。
