func_id,npc,en_offset_key,en_segment,en_text,zh_offset_key,zh_segment,zh_text,confidence
0x009A,,27aa_282b_287f_28f3,0,"His expression is unreadable, ""The machine that thou destroyed was Exodus' means of communication with and control of the world.When it was destroyed, his psyche could no longer retain its hold on the Dark Core.I have often wondered if another interface was implemented, would the psyche return, or possibly be regenerated...""As his	idle musings begin to run toward possibly dangerous conclusions, his mouth audibly snaps shut.",21a8_220b_225c_22cb,0,他面無表情，「你摧毀的那台機器是 Exodus 與世界溝通及控制世界的手段。當它被摧毀時，牠的 Psyche 再也無法保持對黑暗核心的控制。我經常在想，如果建立了另一個介面， Psyche 會不會回歸，或者是可能會重生……」當他的閒散推論開始朝向可能危險的結論發展時，他清晰地閉上了嘴。,matched_addsi
0x009A,,31a9,0,"After all, it was thee who smashed it into the shards which caused thee so much trouble during the regency of Lord Blackthorn.",2ad5,0,畢竟，就是你把它打成了碎片，在 Lord Blackthorn 攝政期間給你惹了那麼多麻煩。,matched_addsi
0x009A,,81,0,"""I'll speak to thee no more, Avatar!"" He ignores you.*",88,0,「我不會再跟你說話了，聖者！」他無視了你。*,static_addsi
0x009A,,b8,0,"At your approach, the old man straightens and looking directly at you he says, ""Well met, ",c9,0,當你靠近時，老人挺直身子，直視著你說：「很高興見到你，,static_addsi
0x009A,,113,0,". I am called Erethian. Although thou dost not know me, I know thee well.",11b,0,。我名叫 Erethian 。雖然你不認識我，但我卻對你非常了解。」,static_addsi
0x009A,,22e,0,He falls silent here and you notice that the old man's eyes are milky white.,241,0,他在這裡沉默下來，你注意到這老人的雙眼呈現乳白色。,static_addsi
0x009A,,29d,0,"""Greetings once again, ",2b7,0,「再次向你致意，,static_addsi
0x009A,,2b5,0,". How may I assist thee?"" The blind old man looks unerringly in your direction.",2d0,0,。我有什麼能幫你的嗎？」盲眼老法師準確無誤地看向你的方向。,static_addsi
0x009A,,305,0,"""I'll never get any work done like this! What do you wish of me?"" Erethian seems a little pevish at this point.",328,0,「這樣下去我什麼事都做不成！你想從我這裡得到什麼？」 Erethian 此刻顯得有些暴躁。,static_addsi
0x009A,,419,0,"""Could this possibly be true?"" Erethian's blind eyes light up with unabashed glee. ""What an opportunity I have here.""",407,0,「這可能是真的嗎？」 Erethian 盲目的雙眼閃爍著毫不掩飾的喜悅。「這對我來說是多麼好的一個機會啊。」,static_addsi
0x009A,,48f,0,"He once again notices your presence. ""Now, do not let any strange ideas of destruction enter thy mind, Avatar. I shan't let thee deprive me of this chance to experience a true wonder of the world. Run along now... Is there not a right to be wronged, somewhere else?",496,0,他再次注意到你的存在。「現在，不要讓任何破壞的怪念頭進入你的腦袋，聖者。我絕不會讓你剝奪我體驗這世界真正奇蹟的機會。現在走開吧……難道在其他地方沒有你需要去伸張的正義嗎？」,static_addsi
0x009A,,5b7,0,"The elderly mage frowns. ""I sense no great evil, but then I never did quite get the knack of cosmic awareness. Nevertheless, don't worry thyself over much. These things tend to work themselves out."" You feel as if you've just been patted on the head and asked to go play elsewhere.",599,0,年邁的法師皺起眉頭。「我感覺不到任何巨大的邪惡，但話說回來，我從未完全掌握感知宇宙的訣竅。不過，你別太擔心了。這些事情往往會自己解決的。」你感覺就像是被人摸了摸頭，然後叫去別的地方玩一樣。,static_addsi
0x009A,,6f1,0,"""Ah, yes. I once had a scroll that told of a talisman by that name. If only I could remember where I put it. Dost thou by chance have the parchment entitled Scroll of Infinity with thee?",6b4,0,「啊，是的。我曾經有一卷卷軸，上面記載著一個同名護符的事。要是我能想起把它放哪裡就好了。你剛好有帶著那張名為『無限卷軸』的羊皮紙嗎？」,static_addsi
0x009A,,7ac,0,"""If thou dost not have the scroll, I cannot help thee in this matter.""",77e,0,「如果你沒有那卷軸，我這件事就幫不上忙了。」,static_addsi
0x009A,,b94,0,"Arcadion's voice whispers to you like ripple in still pond, ""Fear not, my master. I have some knowledge of these matters.""*",b92,0,Arcadion 的聲音如靜止池塘中的漣漪般向你低語：「別怕，我的主人。我對這些事情略知一二。」*,static_addsi
0x009A,,c10,0,"""Very well. I shall need the scroll to give thee further information.""",c12,0,「很好。我需要那卷卷軸才能給你進一步的資訊。」,static_addsi
0x009A,,c57,0,"""Dost thou have the Scroll of Infinity amongst thy possessions?""",c58,0,「你的隨身物品中有無限卷軸嗎？」,static_addsi
0x009A,,c98,0,"""I needs must touch the scroll to glean its meaning. Else I'll not be able to help thee in this matter.""",c89,0,「我必須親自觸摸那卷軸才能了解它的含義。否則我無法在這件事上幫助你。」,static_addsi
0x009A,,10a2,0,"Arcadion's voice whispers to you like ripple in still pond, ""Fear not, my master. I have some knowledge of these matters.""*",b92,0,Arcadion 的聲音如靜止池塘中的漣漪般向你低語：「別怕，我的主人。我對這些事情略知一二。」*,static_addsi
0x009A,,111e,0,"""If thou bringest the scroll to me I can aid the in finding the meaning of the archaic text.""",cf3,0,「如果你把卷軸帶來給我，我可以協助你找出那古老文本的含意。」,static_addsi
0x009A,,11a3,0,"""I once attempted to create a sword of great power."" Erethian frowns in concentration then says, ""if thou wishest to continue my work, thou shalt have need of some few pieces of forging equipment... And a place to put them... I know just the spot. Come with me and I'll see what I can do to help thee.""*",d4e,0,「我曾試圖創造一把威力強大的劍。」 Erethian 專注地皺起眉頭，接著說：「如果你想接續我的工作，你需要一些鍛造設備……還有一個可以放置它們的地方……我知道一個絕佳地點。跟我來，我看看能幫你什麼忙。」*,static_addsi
0x009A,,12df,0,"Erethian nods his head when you tell him of your dilemma with the black sword. ""Yes, I can see how the blade would be too clumsy to swing in combat. However, if thou were to bind a magical source of power into the hilt of the blade, thou mightest be able to counteract the unwieldy nature of the sword.""",e6e,0,當你告訴 Erethian 你對那把黑劍的困擾時，他點了點頭。「是的，我可以理解這把劍在戰鬥中揮舞起來會有多笨重。不過，如果你能將一個魔法力量源綁定在劍柄上，你或許就能抵銷這把劍難以駕馭的特性。」,static_addsi
0x009A,,140f,0,"The little gem sparks up at this turn of the conversation. ""I believe that in my current form, I could serve perfectly well as the blade's stabilizing force. In truth, this would allow me to give thee access to some of my more dramatic powers."" The daemon sounds excited at this prospect, perhaps a little too excited.",f81,0,話題一轉，那顆小寶石閃爍了起來。「我相信以我目前的型態，我可以完美地勝任這把劍的穩定力量。事實上，這將能讓我為你提供一些我更具戲劇性的力量。」這隻惡魔對這個前景聽起來很興奮，也許興奮過頭了。,static_addsi
0x009A,,176a,0,"""This is thy choice to make. Apparently thou hast need to make this sword function, but if the daemon is thy only recourse, I pity thee. For as surely as Arcadion will be bound within the sword, thou wilt be bound to possess it. I can tell thee no more.""",1246,0,「這是你的選擇。顯然你需要讓這把劍發揮作用，但如果這惡魔是你唯一的依靠，我同情你。因為就像 Arcadion 會被綁定在劍裡一樣肯定，你也會被綁定去持有它。我不能再多說什麼了。」,static_addsi
0x009A,,1877,0,"The mage gives you a half smile, ""'Twould seem that thy memory is failing thee, ",133e,0,法師對你微微一笑，「看來你的記憶力衰退了，,static_addsi
0x009A,,18c8,0,". As I have said, my name is Erethian.""",137e,0,。正如我所說，我的名字是 Erethian 。」,static_addsi
0x009A,,18f9,0,"""I am a follower of the principle of Truth. But unlike those of the Lyceaum, I would prefer to seek out the knowledge instead of waiting for it to come to me.",13b3,0,「我是真理原則的追隨者。但與 Lyceaum 的那些人不同，我寧願主動去尋求知識，而不是等它自己找上門。,static_addsi
0x009A,,1a1e,0,"The books and scrolls here have taught me much of Britannia's	history and other... interesting subjects.""",14ba,0,這裡的書籍和卷軸教會了我許多關於不列顛尼亞的歷史與其他……有趣的主題。」,static_addsi
0x009A,,1a88,0,His clouded eyes sparkle with intelligence. But you can't help wondering how books and scrolls are of any use to a man afflicted with blindness.,1527,0,他混濁的雙眼閃爍著智慧。但你忍不住好奇，書籍和卷軸對一個受失明之苦的人能有什麼用。,static_addsi
0x009A,,1b4e,0,"""If thou art interested, feel free to inspect them. This is no library."" As if regretting his gracious gesture, he adds, ""However, I trust that thou wilt take utmost care with the older ones."" He stops, on the verge of saying more.",15b1,0,「如果你有興趣，請隨意查閱。這裡可不是圖書館。」彷彿對自己友善的舉動感到後悔，他補充道：「不過，我相信你會非常小心對待那些古老的書籍。」他停頓下來，似乎還想再說些什麼。,static_addsi
0x009A,,1c49,0,"""Thou art a tiresome child. Leave me be!"" He ignores your presence.*",16ae,0,「你真是個煩人的小孩。別管我！」他無視你的存在。*,static_addsi
0x009A,,1c96_1d35_1e2e,0,"Erethian scowls, ""Now there was a mighty wizard. A bit twisted but then who knows what happens to the human mind when 'tis subjected to the powers he wielded.'Tis even said his skull alone had the power to destroy enemies... he must have locked a magical matrix upon it, I'll have to research that."" He nods his head, seemingly making a mental note, then continues with a wistful look on his aged features,""I	would have loved to study that fascinating Gem of Immortality, but alas, I was born in too late an era.""",16f8_1795_1889,0,Erethian 皺著眉頭，「那可是個強大的巫師。有點扭曲，但誰知道當人類的心智屈服於他所掌握的力量時會發生什麼事。甚至有傳言說光是他的頭骨就有摧毀敵人的力量……他一定在上面鎖定了一個魔法矩陣，我得好好研究一下。」他點點頭，似乎在心裡記下了一筆，然後帶著一絲渴望的神情繼續說道，「我本來會很想研究那顆迷人的不朽寶石，但可惜啊，我出生的時代太晚了。」,static_addsi
0x009A,,1c96,0,"Erethian scowls, ""Now there was a mighty wizard. A bit twisted but then who knows what happens to the human mind when 'tis subjected to the powers he wielded.",16f8,0,Erethian 皺著眉頭，「那可是個強大的巫師。有點扭曲，但誰知道當人類的心智屈服於他所掌握的力量時會發生什麼事。,static_addsi
0x009A,,1d35,0,"'Tis even said his skull alone had the power to destroy enemies... he must have locked a magical matrix upon it, I'll have to research that."" He nods his head, seemingly making a mental note, then continues with a wistful look on his aged features,",1795,0,甚至有傳言說光是他的頭骨就有摧毀敵人的力量……他一定在上面鎖定了一個魔法矩陣，我得好好研究一下。」他點點頭，似乎在心裡記下了一筆，然後帶著一絲渴望的神情繼續說道，,static_addsi
0x009A,,1e2e,0,"""I	would have loved to study that fascinating Gem of Immortality, but alas, I was born in too late an era.""",1889,0,「我本來會很想研究那顆迷人的不朽寶石，但可惜啊，我出生的時代太晚了。」,static_addsi
0x009A,,1ec1,0,"A sad sweet smile comes to the wizard's face, ""She was quite a comely lass at one time, with a mind forever searching."" His expression darkens, ""But then Mondain forced all of the good sense from her.",1907,0,巫師臉上露出一抹帶著感傷的甜美微笑，「她曾經是個相當清秀的少女，有著一顆永遠在探索的心。」他的表情暗了下來，「但是後來 Mondain 把她所有良知都給奪走了。,static_addsi
0x009A,,1f8a,0,"She became a power unto herself, in time. I do not think she quite rivaled her former mentor, Mondain, but she was a force to be reckoned with, nevertheless.",19e6,0,隨著時間過去，她自己成為了一股勢力。我認為她並未能完全匹敵她的前導師 Mondain ，但無論如何，她仍是一股不容小覷的力量。,static_addsi
0x009A,,20e6,0,"With a look of indignation Iolo says, ""Pardon me, sir. But I'll have thee know that ballads of the Avatar still grace all of the finest drinking establishments of Britannia.""",1b43,0,Iolo 帶著憤慨的神情說道：「請原諒，先生。但我必須讓你知道，關於聖者的民謠仍然為不列顛尼亞所有最高級的酒館增添光彩。」,static_addsi
0x009A,,2195,0,"""And what a dubious distinction that is."" The corners of the mage's mouth come up in a delicate smile.",1bf1,0,「那真是種可疑的榮耀啊。」法師的嘴角泛起一絲微妙的微笑。,static_addsi
0x009A,,21fc,0,An angry retort dies on Iolo's lips as the elderly mage lifts his hands in a gesture of peace.,1c46,0,當老法師舉起雙手做出和平的手勢時， Iolo 嘴邊憤怒的反駁便嚥了回去。,static_addsi
0x009A,,225b_22ed,0,"""Please, forgive the offense I have given. Thou shouldst know that I have seen, almost first hand, the Avatar's bravery in the face of adversity.I have nothing but the highest regard for the Destroyer of the Age of Darkness and Harbinger of the Age of Enlightenment.",1ca7_1d1d,0,「拜託，請原諒我的冒犯。你應該知道，我幾乎是親眼見證了聖者在逆境中展現的勇氣。我對這位黑暗時代的終結者及啟蒙時代的先驅，只有最高的敬意。,static_addsi
0x009A,,225b,0,"""Please, forgive the offense I have given. Thou shouldst know that I have seen, almost first hand, the Avatar's bravery in the face of adversity.",1ca7,0,「拜託，請原諒我的冒犯。你應該知道，我幾乎是親眼見證了聖者在逆境中展現的勇氣。,static_addsi
0x009A,,22ed,0,I have nothing but the highest regard for the Destroyer of the Age of Darkness and Harbinger of the Age of Enlightenment.,1d1d,0,我對這位黑暗時代的終結者及啟蒙時代的先驅，只有最高的敬意。,static_addsi
0x009A,,237b,0,"""That being has become a passion of mine, lately."" He almost glows with excitement. ""Indeed, 'tis what brought me here. While I	was at the Lyceaum, I happened upon a passage in a manuscript that described an Island of Fire.",1d83,0,「那傢伙最近成了我的狂熱所在。」他幾乎興奮得發光。「的確，這正是把我帶到這裡的原因。當我在 Lyceaum 的時候，我偶然在手稿中看到一段描述烈火島的文字。,static_addsi
0x009A,,245b,0,"Upon further research, I found that the entity known as Exodus was not truly destroyed. The interface between its two parts and the world was merely severed.""",1e5c,0,在進一步的研究後，我發現這個被稱為 Exodus 的實體並未真正被摧毀。牠的兩個部分與世界之間的介面只是被切斷了而已。」,static_addsi
0x009A,,251f_2624_270e,0,"""One part, his psyche we shall call it, was taken by the gargoyles who live below us in a realm on the other side of the world. A truly fascinating culture they have, but I digress..."" You begin to wonder just how long this old man has	been out of circulation.He continues, ""The other, I have here. I call it the Dark Core, because without the psyche, it is mostly lifeless."" His face appears to youthen, and you feel as if you're speaking to a child describing his new toy... or perhaps, pet.""I believe 'twas the removal of the psyche from the Core that caused this island to sink beneath the waves.""",1f15_2019_212a,0,「其中一個部分，我們稱之為牠的 Psyche (心靈)，被居住在我們下方、世界另一端領域的石像鬼帶走了。他們有著極其迷人的文化，但我離題了……」你開始納悶這個老人究竟已經與世隔絕多久了。他繼續說道：「另一個部分，我放在這裡。我稱它為黑暗核心，因為沒有了 Psyche ，它幾乎了無生氣。」他的臉龐看起來變年輕了，你感覺自己彷彿在和一個描述著新玩具……或者可能是新寵物的孩子說話。「我相信正是從核心中移除了 Psyche ，才導致這座島沉沒在海浪之下。」,static_addsi
0x009A,,251f,0,"""One part, his psyche we shall call it, was taken by the gargoyles who live below us in a realm on the other side of the world. A truly fascinating culture they have, but I digress..."" You begin to wonder just how long this old man has	been out of circulation.",1f15,0,「其中一個部分，我們稱之為牠的 Psyche (心靈)，被居住在我們下方、世界另一端領域的石像鬼帶走了。他們有著極其迷人的文化，但我離題了……」你開始納悶這個老人究竟已經與世隔絕多久了。,static_addsi
0x009A,,2624,0,"He continues, ""The other, I have here. I call it the Dark Core, because without the psyche, it is mostly lifeless."" His face appears to youthen, and you feel as if you're speaking to a child describing his new toy... or perhaps, pet.",2019,0,他繼續說道：「另一個部分，我放在這裡。我稱它為黑暗核心，因為沒有了 Psyche ，它幾乎了無生氣。」他的臉龐看起來變年輕了，你感覺自己彷彿在和一個描述著新玩具……或者可能是新寵物的孩子說話。,static_addsi
0x009A,,270e,0,"""I believe 'twas the removal of the psyche from the Core that caused this island to sink beneath the waves.""",212a,0,「我相信正是從核心中移除了 Psyche ，才導致這座島沉沒在海浪之下。」,static_addsi
0x009A,,27aa,0,"His expression is unreadable, ""The machine that thou destroyed was Exodus' means of communication with and control of the world.",21a8,0,他面無表情，「你摧毀的那台機器是 Exodus 與世界溝通及控制世界的手段。,static_addsi
0x009A,,282b,0,"When it was destroyed, his psyche could no longer retain its hold on the Dark Core.",220b,0,當它被摧毀時，牠的 Psyche 再也無法保持對黑暗核心的控制。,static_addsi
0x009A,,287f,0,"I have often wondered if another interface was implemented, would the psyche return, or possibly be regenerated...""",225c,0,我經常在想，如果建立了另一個介面， Psyche 會不會回歸，或者是可能會重生……」,static_addsi
0x009A,,28f3,0,"As his	idle musings begin to run toward possibly dangerous conclusions, his mouth audibly snaps shut.",22cb,0,當他的閒散推論開始朝向可能危險的結論發展時，他清晰地閉上了嘴。,static_addsi
0x009A,,297e_29f2_2a80,0,"""Interesting creatures, thou mightest call them balrons, but they are not the beasts that history has made of them.The larger, winged ones are intelligent and magical by nature,	while the smaller, wingless ones appear to be the work force for the species.""He turns his head in your direction with a puzzled expression in his eyes, ""I have the oddest feeling that thou hast heard all of this before..."" Erethian falls silent.",2329_238d_241e,0,「有趣的生物，你可能會叫牠們炎魔，但牠們並不是歷史上所描繪的野獸。那些體型較大、有翅膀的種類天生充滿智慧且具有魔力，而體型較小、無翅的種類似乎是該物種的勞動力。」他將頭轉向你，眼神中帶著困惑的表情。「我有一種最古怪的感覺，彷彿你已經聽過這一切了……」 Erethian 陷入了沉默。,static_addsi
0x009A,,297e,0,"""Interesting creatures, thou mightest call them balrons, but they are not the beasts that history has made of them.",2329,0,「有趣的生物，你可能會叫牠們炎魔，但牠們並不是歷史上所描繪的野獸。,static_addsi
0x009A,,29f2,0,"The larger, winged ones are intelligent and magical by nature,	while the smaller, wingless ones appear to be the work force for the species.""",238d,0,那些體型較大、有翅膀的種類天生充滿智慧且具有魔力，而體型較小、無翅的種類似乎是該物種的勞動力。」,static_addsi
0x009A,,2a80,0,"He turns his head in your direction with a puzzled expression in his eyes, ""I have the oddest feeling that thou hast heard all of this before..."" Erethian falls silent.",241e,0,他將頭轉向你，眼神中帶著困惑的表情。「我有一種最古怪的感覺，彷彿你已經聽過這一切了……」 Erethian 陷入了沉默。,static_addsi
0x009A,,2b3a,0,"""Eventually, I shall turn my studies to that being. The gargoyles have placed it within a statue, in a shrine they dedicated to their principle of Diligence.",24bf,0,「最終，我會將我的研究轉向那個存在。石像鬼將它安置在一座雕像內，放在他們致力於『勤勉』原則的神殿中。,static_addsi
0x009A,,2be9_2c58_2cd0_2d4b_2d91_2e0a,0,"""Yes, here it is. It is the cylinder sitting upon yon pedastal."" He motions in the direction of the Dark Core.""I have found it to be quite a treasure trove of useful facts. Its sole purpose seems to be the storage of information.Much of the information is trivial, such as the detailed description	of the color of the	sky on a particular day eons ago,while other bits give instructions for the manipulation of the	world.Within it I even found the knowledge to raise and sustain this island	we stand upon. It is truly a remarkable artifact.""He thinks for a moment, then looks nervously in your direction, ""Please, do be careful around it. Artifacts seem to have a tendency to, shall we say, disappear around thee.""",2556_25cc_2633_268e_26c8_2741,0,「是的，在這裡。它就是放置在那邊基座上的圓柱體。」他朝著黑暗核心的方向指了指。「我發現它簡直是個充滿實用事實的寶庫。它唯一的目的似乎就是儲存資訊。大部分資訊都很瑣碎，像是詳細描述了億萬年前某一天天空的顏色，而其他部分則提供了操控這個世界的指示。在裡面我甚至找到了升起並維持我們所站立的這座島嶼的知識。它真是一件非凡的神器。」他思考了片刻，然後緊張地看向你的方向。「拜託，在它附近千萬要小心。神器似乎有一種……該怎麼說呢，在你周圍就會消失的傾向。」,static_addsi
0x009A,,2be9,0,"""Yes, here it is. It is the cylinder sitting upon yon pedastal."" He motions in the direction of the Dark Core.",2556,0,「是的，在這裡。它就是放置在那邊基座上的圓柱體。」他朝著黑暗核心的方向指了指。,static_addsi
0x009A,,2c58,0,"""I have found it to be quite a treasure trove of useful facts. Its sole purpose seems to be the storage of information.",25cc,0,「我發現它簡直是個充滿實用事實的寶庫。它唯一的目的似乎就是儲存資訊。,static_addsi
